term_index,job_id,batch_index,circuit_index_in_job,pauli_label_qiskit_order,pauli_label_circuit_order,coefficient_real,shots,ideal_expectation_value,measured_expectation_value,expectation_error,ideal_contribution,measured_contribution,contribution_error,abs_expectation_error,abs_contribution_error,counts_json
53,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,53,IIIIZYXYIYY,YYIYXYZIIII,0.00048828124999999913,10,-0.9999999999999999,-0.8,0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00110100000"": 1, ""01000110101"": 1, ""01010001011"": 1, ""01101010100"": 1, ""10010011101"": 1, ""10011100101"": 1, ""10100101110"": 1, ""10100110110"": 1, ""11010100000"": 1, ""11100000110"": 1}"
54,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,54,IIIIZYXYZII,IIZYXYZIIII,0.00048828124999999913,10,-0.9999999999999999,-1.0,-1.1102230246251565e-16,-0.0004882812499999991,-0.00048828124999999913,-5.421010862427522e-20,1.1102230246251565e-16,5.421010862427522e-20,"{""00001001110"": 1, ""00011100110"": 1, ""00101100100"": 1, ""01001110010"": 1, ""01010000100"": 1, ""10001000010"": 1, ""10010101111"": 1, ""10011110011"": 1, ""10100111001"": 1, ""11100000101"": 1}"
55,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,55,IIIIZYXYZZX,XZZYXYZIIII,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00001010111"": 1, ""00010000100"": 1, ""00101001100"": 1, ""00111111111"": 1, ""01100000111"": 1, ""01101100100"": 1, ""10010110110"": 1, ""10101011100"": 1, ""10101110000"": 1, ""11010111011"": 1}"
56,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,56,IIIIZYYIXIX,XIXIYYZIIII,-0.00048828124999999913,10,0.9999999999999999,0.4,-0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00111111100"": 1, ""01010000000"": 1, ""01100000000"": 1, ""01110010111"": 1, ""01110011011"": 2, ""01110110111"": 1, ""01110111011"": 1, ""10010110100"": 1, ""11010000111"": 1}"
57,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,57,IIIIZYYIXZI,IZXIYYZIIII,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00000101101"": 1, ""01000101100"": 1, ""01011100001"": 1, ""01101010000"": 1, ""10001010110"": 1, ""10101001100"": 1, ""10110010110"": 1, ""10111100111"": 1, ""11001100000"": 1, ""11110101010"": 1}"
58,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,58,IIIIZYYIYXY,YXYIYYZIIII,0.00048828124999999913,10,-0.9999999999999999,-0.8,0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00010110000"": 1, ""00100110010"": 1, ""00110000100"": 1, ""01011001000"": 1, ""01101111000"": 1, ""10000011101"": 1, ""10101001000"": 1, ""10101010111"": 1, ""10111111000"": 1, ""11100101000"": 1}"
59,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,59,IIIIZYYIYYZ,ZYYIYYZIIII,-0.00048828124999999913,10,0.9999999999999999,0.4,-0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00001001001"": 1, ""00100000011"": 1, ""00100011010"": 1, ""00101010010"": 1, ""01100011001"": 1, ""01111010101"": 1, ""11001100000"": 1, ""11100101011"": 1, ""11100110010"": 1, ""11110110011"": 1}"
60,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,60,IIIIZYYZIII,IIIZYYZIIII,-0.00048828124999999913,10,0.9999999999999999,1.0,1.1102230246251565e-16,-0.0004882812499999991,-0.00048828124999999913,-5.421010862427522e-20,1.1102230246251565e-16,5.421010862427522e-20,"{""00010011110"": 1, ""00011010111"": 1, ""00110011010"": 1, ""01001001010"": 1, ""01001010000"": 1, ""01010000100"": 1, ""01100110001"": 1, ""01111111100"": 1, ""11010101100"": 1, ""11011010010"": 1}"
61,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,61,IIIIZYYZIZX,XZIZYYZIIII,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00011100111"": 1, ""00100010000"": 1, ""00111001111"": 1, ""01100101000"": 1, ""01110110111"": 1, ""01111010011"": 1, ""10101001101"": 1, ""11011001100"": 1, ""11100110111"": 1, ""11110011100"": 1}"
62,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,62,IIIIZYYZZXZ,ZXZZYYZIIII,-0.00048828124999999913,10,0.9999999999999999,1.0,1.1102230246251565e-16,-0.0004882812499999991,-0.00048828124999999913,-5.421010862427522e-20,1.1102230246251565e-16,5.421010862427522e-20,"{""01001111101"": 1, ""01011100101"": 1, ""01011111110"": 1, ""01100000110"": 1, ""01110110101"": 1, ""01111010000"": 1, ""10001100000"": 1, ""11000101000"": 1, ""11001001000"": 1, ""11010000110"": 1}"
63,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,63,IIIIZYYZZYY,YYZZYYZIIII,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00000000000"": 1, ""00011010011"": 1, ""01000011000"": 1, ""10000001110"": 1, ""10010000011"": 1, ""10011010110"": 1, ""11010001101"": 1, ""11010011110"": 1, ""11101001011"": 1, ""11110011101"": 1}"
64,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,64,IIXXIXIXIXZ,ZXIXIXIXXII,-0.00048828124999999913,10,0.9999999999999999,0.4,-0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00000001101"": 1, ""00001011000"": 1, ""01011010101"": 1, ""01011010110"": 1, ""01100101000"": 1, ""01110111011"": 1, ""10000110101"": 1, ""10100000000"": 1, ""10101011000"": 1, ""11011101101"": 1}"
65,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,65,IIXXIXIXIYY,YYIXIXIXXII,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00000111011"": 1, ""00101110101"": 1, ""01011011011"": 1, ""01110111000"": 2, ""01111010101"": 1, ""10000000011"": 1, ""10000001101"": 1, ""10101101110"": 1, ""11110001101"": 1}"
66,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,66,IIXXIXIXZII,IIZXIXIXXII,-0.00048828124999999913,10,0.9999999999999999,0.4,-0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00000000001"": 1, ""00000101011"": 1, ""00101101110"": 1, ""01001011011"": 1, ""01011011001"": 1, ""01011101101"": 1, ""01100000011"": 1, ""10000001100"": 1, ""10101001100"": 1, ""11011011011"": 1}"
67,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,67,IIXXIXIXZZX,XZZXIXIXXII,-0.00048828124999999913,10,0.9999999999999999,1.0,1.1102230246251565e-16,-0.0004882812499999991,-0.00048828124999999913,-5.421010862427522e-20,1.1102230246251565e-16,5.421010862427522e-20,"{""00000001111"": 1, ""01011010100"": 1, ""01011011000"": 1, ""01011101100"": 1, ""10000000011"": 1, ""10000110111"": 1, ""10101011011"": 1, ""10101100011"": 1, ""11011010100"": 1, ""11110000000"": 1}"
68,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,68,IIXXIXIYXXY,YXXYIXIXXII,-0.00048828124999999913,10,0.9999999999999999,0.0,-0.9999999999999999,-0.0004882812499999991,-0.0,0.0004882812499999991,0.9999999999999999,0.0004882812499999991,"{""01011011000"": 1, ""01011100101"": 1, ""01100001111"": 1, ""01100110111"": 1, ""01110000001"": 1, ""11001010111"": 1, ""11011001001"": 1, ""11011011000"": 1, ""11011100101"": 1, ""11110000110"": 1}"
69,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,69,IIXXIXIYXYZ,ZYXYIXIXXII,0.00048828124999999913,10,-0.9999999999999999,-0.2,0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00000011100"": 1, ""00101100111"": 1, ""00101101011"": 1, ""01011100110"": 1, ""10000001001"": 1, ""10000110101"": 1, ""10101010111"": 1, ""10101011010"": 1, ""10101101011"": 1, ""11011011010"": 1}"
70,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,70,IIXXIXIYYIX,XIYYIXIXXII,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00000110011"": 1, ""00101011000"": 1, ""00101100111"": 1, ""01110000000"": 1, ""01110001100"": 1, ""10000111111"": 2, ""11011001100"": 1, ""11110111000"": 1, ""11110111111"": 1}"
71,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,71,IIXXIXIYYZI,IZYYIXIXXII,-0.00048828124999999913,10,0.9999999999999999,0.4,-0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00101100001"": 1, ""01011010100"": 1, ""01110110010"": 1, ""01110110101"": 1, ""01110111001"": 1, ""10001000101"": 1, ""10001010101"": 1, ""10101101100"": 1, ""11011100000"": 1, ""11110110000"": 1}"
72,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,72,IIXXIXZIIII,IIIIZXIXXII,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""01011011000"": 1, ""01011011010"": 1, ""01110001001"": 1, ""01110111000"": 1, ""10000001011"": 1, ""10000110100"": 1, ""11011100100"": 1, ""11100110101"": 1, ""11110110101"": 1, ""11110111101"": 1}"
73,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,73,IIXXIXZIIZX,XZIIZXIXXII,-0.00048828124999999913,10,0.9999999999999999,1.0,1.1102230246251565e-16,-0.0004882812499999991,-0.00048828124999999913,-5.421010862427522e-20,1.1102230246251565e-16,5.421010862427522e-20,"{""00000110111"": 2, ""01010100011"": 1, ""10000000111"": 1, ""10000110000"": 1, ""10101010011"": 1, ""10101100011"": 1, ""10101101000"": 1, ""11011010000"": 1, ""11011011011"": 1}"
74,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,74,IIXXIXZIZXZ,ZXZIZXIXXII,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00101100101"": 1, ""01011101000"": 1, ""01011101101"": 1, ""01110111011"": 1, ""10000000101"": 1, ""10101100000"": 1, ""11001101011"": 1, ""11010000110"": 1, ""11011010011"": 1, ""11110110000"": 1}"
75,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,75,IIXXIXZIZYY,YYZIZXIXXII,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00000000000"": 1, ""00101010000"": 1, ""00101100011"": 1, ""01110001110"": 1, ""01110111110"": 1, ""10101010000"": 1, ""11011011110"": 1, ""11011100110"": 1, ""11110000011"": 1, ""11110111001"": 1}"
76,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,76,IIXXIXZZXIX,XIXZZXIXXII,-0.00048828124999999913,10,0.9999999999999999,0.4,-0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00000110000"": 1, ""01010100111"": 1, ""01011010000"": 1, ""01011100000"": 1, ""10000001000"": 1, ""10010111011"": 1, ""10101010000"": 1, ""10101010011"": 1, ""10101101100"": 1, ""11110001100"": 1}"
77,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,77,IIXXIXZZXZI,IZXZZXIXXII,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00000000000"": 1, ""00101010000"": 1, ""01011100000"": 1, ""01011101101"": 1, ""10000110001"": 1, ""10001011100"": 1, ""10101011011"": 1, ""11011011101"": 1, ""11110000001"": 1, ""11110111101"": 1}"
78,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,78,IIXXIXZZYXY,YXYZZXIXXII,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00101011011"": 1, ""01011010000"": 1, ""01011011110"": 1, ""01011100000"": 1, ""01011101110"": 1, ""01100000110"": 1, ""10000000111"": 1, ""10000111110"": 1, ""11011101110"": 1, ""11110111110"": 1}"
79,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,79,IIXXIXZZYYZ,ZYYZZXIXXII,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00000000110"": 1, ""00101100011"": 1, ""01011011010"": 1, ""01110111111"": 1, ""10000000101"": 1, ""10111100000"": 1, ""11000110000"": 1, ""11011101111"": 1, ""11110001100"": 1, ""11110110110"": 1}"
80,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,80,IIXXIYXXXXY,YXXXXYIXXII,-0.00048828124999999913,10,0.9999999999999999,0.2,-0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00000001100"": 1, ""00101011111"": 1, ""00101110101"": 1, ""01110000110"": 1, ""01110110100"": 1, ""10000011011"": 1, ""11011000000"": 1, ""11011001101"": 1, ""11100001010"": 1, ""11110110110"": 1}"
81,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,81,IIXXIYXXXYZ,ZYXXXYIXXII,0.00048828124999999913,10,-0.9999999999999999,-0.4,0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00101110001"": 1, ""00101111110"": 1, ""01011010000"": 1, ""01011101101"": 1, ""01110110001"": 1, ""10000101111"": 1, ""10000111000"": 1, ""10101100111"": 1, ""10101110110"": 1, ""11011010001"": 1}"
82,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,82,IIXXIYXXYIX,XIYXXYIXXII,-0.00048828124999999913,10,0.9999999999999999,1.0,1.1102230246251565e-16,-0.0004882812499999991,-0.00048828124999999913,-5.421010862427522e-20,1.1102230246251565e-16,5.421010862427522e-20,"{""00000011111"": 1, ""00000110000"": 1, ""00101111000"": 1, ""01011100111"": 1, ""01110001011"": 1, ""01110010011"": 1, ""10000011000"": 1, ""10000101000"": 1, ""10000101111"": 1, ""11110111100"": 1}"
83,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,83,IIXXIYXXYZI,IZYXXYIXXII,-0.00048828124999999913,10,0.9999999999999999,1.0,1.1102230246251565e-16,-0.0004882812499999991,-0.00048828124999999913,-5.421010862427522e-20,1.1102230246251565e-16,5.421010862427522e-20,"{""00000011001"": 1, ""00101011100"": 1, ""00101101010"": 1, ""01011010000"": 1, ""01110000110"": 1, ""01110111011"": 1, ""10101010000"": 1, ""10101101100"": 1, ""11110010101"": 1, ""11110100100"": 1}"
84,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,84,IIXXIYXYIXZ,ZXIYXYIXXII,0.00048828124999999913,10,-0.9999999999999999,-0.8,0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00000001011"": 1, ""00101000011"": 1, ""01110000101"": 1, ""01110001000"": 1, ""01110010011"": 1, ""10000000110"": 1, ""10101110000"": 1, ""10101111101"": 1, ""11011011101"": 1, ""11110010000"": 1}"
85,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,85,IIXXIYXYIYY,YYIYXYIXXII,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00000001000"": 1, ""00101110000"": 1, ""01011001101"": 1, ""01011110000"": 1, ""10000111010"": 1, ""10101001101"": 1, ""10101010110"": 1, ""10101110110"": 1, ""11110001000"": 1, ""11110101110"": 1}"
86,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,86,IIXXIYXYZII,IIZYXYIXXII,0.00048828124999999913,10,-0.9999999999999999,-0.8,0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00000101111"": 1, ""00101010100"": 1, ""01011001010"": 1, ""01011011010"": 1, ""01110101100"": 1, ""11011010101"": 2, ""11011010111"": 1, ""11110011101"": 1, ""11110101111"": 1}"
87,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,87,IIXXIYXYZZX,XZZYXYIXXII,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00101000000"": 1, ""01011101100"": 1, ""01110000100"": 1, ""01110000111"": 1, ""01110111000"": 1, ""10000001000"": 1, ""10001100111"": 1, ""10100101011"": 1, ""10101110011"": 1, ""11110000100"": 1}"
88,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,88,IIXXIYYIXIX,XIXIYYIXXII,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00000010000"": 1, ""00000011011"": 1, ""00000101100"": 1, ""00101110111"": 1, ""10000000000"": 1, ""10000011100"": 1, ""10000101100"": 1, ""10000110111"": 1, ""10101001100"": 1, ""11110101100"": 1}"
89,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,89,IIXXIYYIXZI,IZXIYYIXXII,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00000100011"": 1, ""01011111011"": 1, ""01110011100"": 1, ""10000000011"": 1, ""10101001101"": 1, ""10101111100"": 1, ""11011010111"": 1, ""11011100001"": 1, ""11110011000"": 1, ""11110101101"": 1}"
90,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,90,IIXXIYYIYXY,YXYIYYIXXII,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00100101010"": 1, ""01011100100"": 1, ""01011111000"": 2, ""01110101101"": 1, ""10101010001"": 1, ""10101010101"": 1, ""11011111011"": 1, ""11011111110"": 1, ""11110001110"": 1}"
91,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,91,IIXXIYYIYYZ,ZYYIYYIXXII,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00101001010"": 1, ""00101010010"": 1, ""01011001100"": 1, ""01011100000"": 1, ""10000011100"": 1, ""10101111100"": 1, ""11011001010"": 1, ""11011010100"": 1, ""11110000110"": 1, ""11110011111"": 1}"
92,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,92,IIXXIYYZIII,IIIZYYIXXII,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00000110000"": 1, ""01011101010"": 1, ""01011111100"": 1, ""01110101000"": 1, ""01110110100"": 1, ""10000000001"": 1, ""11011100110"": 1, ""11011110011"": 1, ""11110011010"": 1, ""11110011011"": 1}"
93,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,93,IIXXIYYZIZX,XZIZYYIXXII,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00000000111"": 1, ""00000011111"": 1, ""00000110000"": 1, ""01011001111"": 1, ""01011100000"": 1, ""10000101011"": 1, ""10101111011"": 1, ""11011100000"": 1, ""11110011011"": 1, ""11110110101"": 1}"
94,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,94,IIXXIYYZZXZ,ZXZZYYIXXII,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00000000110"": 1, ""00000011011"": 1, ""00000101011"": 1, ""00000110101"": 1, ""00101001000"": 1, ""00101001011"": 1, ""10101001000"": 1, ""10101111011"": 1, ""11110010000"": 1, ""11110011110"": 1}"
95,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,95,IIXXIYYZZYY,YYZZYYIXXII,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00000110101"": 1, ""01011111000"": 1, ""01011111011"": 1, ""01011111100"": 1, ""01110101110"": 1, ""01110110101"": 1, ""10101001101"": 1, ""10101010000"": 1, ""11011001011"": 1, ""11110011010"": 1}"
96,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,96,IIXXZIIIIII,IIIIIIZXXII,-0.00048828124999999913,10,0.9999999999999999,1.0,1.1102230246251565e-16,-0.0004882812499999991,-0.00048828124999999913,-5.421010862427522e-20,1.1102230246251565e-16,5.421010862427522e-20,"{""00000010111"": 1, ""01011001011"": 1, ""01011110011"": 1, ""10000101001"": 1, ""10000101101"": 1, ""10000111101"": 1, ""10101100010"": 1, ""10101110001"": 1, ""11110100001"": 1, ""11110101001"": 1}"
97,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,97,IIXXZIIIIZX,XZIIIIZXXII,-0.00048828124999999913,10,0.9999999999999999,1.0,1.1102230246251565e-16,-0.0004882812499999991,-0.00048828124999999913,-5.421010862427522e-20,1.1102230246251565e-16,5.421010862427522e-20,"{""00000011000"": 1, ""00000101111"": 1, ""00101001111"": 1, ""00101010111"": 1, ""01011011011"": 1, ""10000001000"": 1, ""10101010000"": 1, ""11011001011"": 1, ""11011011011"": 1, ""11011110111"": 1}"
98,019e10f6-301b-75a0-b01e-39a6d6490cfb,1,98,IIXXZIIIZXZ,ZXZIIIZXXII,-0.00048828124999999913,10,0.9999999999999999,1.0,1.1102230246251565e-16,-0.0004882812499999991,-0.00048828124999999913,-5.421010862427522e-20,1.1102230246251565e-16,5.421010862427522e-20,"{""00000000000"": 1, ""00000101000"": 1, ""00101010101"": 1, ""00101011000"": 1, ""00101111101"": 1, ""10000101000"": 1, ""11011011011"": 1, ""11110000000"": 1, ""11110011110"": 1, ""11110101000"": 1}"
